id,attachment_count,attachments_json,tag_count,tags_json
354,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国银行业系统性风险的涵义、度量及影响因素——基于1996-2014年的数据.pdf""]",0,[]
355,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我跟周骏教授研究金融风险.pdf""]",0,[]
356,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\利率市场化背景下中央银行的职能调整.pdf""]",0,[]
357,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\影子银行监管制度研究.pdf""]",0,[]
358,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\金融经济周期理论研究述评.pdf""]",0,[]
359,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房价预期对土地城镇化的影响机制研究.pdf""]",0,[]
360,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国股票市场与房地产市场收益率相关性的实证研究.pdf""]",0,[]
361,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\西安市房地产价格指数波动性分析.pdf""]",0,[]
362,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\非利息收入降低了银行的系统性风险吗_——基于规模异质的视角.pdf""]",0,[]
363,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\CAPM在上海股市的适用性分析.pdf""]",0,[]
364,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\宏观审慎视角下银行业系统性风险与影响因素研究.pdf""]",0,[]
365,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\不动产信托产品在我国的发展及影响研究.pdf""]",0,[]
366,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于信息溢出网络的银行系统性风险监测和预警研究.pdf""]",0,[]
367,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产市场对银行收益的系统性影响研究——以美国、中国香港、中国大陆市场为例.pdf""]",0,[]
368,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国房地产市场波动的溢出效应研究.pdf""]",0,[]
369,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国新一轮商业银行风险及其防范.pdf""]",0,[]
370,0,[],0,[]
371,0,[],0,[]
372,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国一线城市房地产市场辐射效应研究.pdf""]",0,[]
373,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\新形势下“稳金融”的若干思考.pdf""]",0,[]
374,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\系统性金融风险中我国大型商业银行的“贡献”度衡量.pdf""]",0,[]
375,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\从紧货币政策与房地产价格波动关系研究.pdf""]",0,[]
376,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产价格波动中的人口因素分析.pdf""]",0,[]
377,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产价格波动与区域经济间的关系——以山西省为例.pdf""]",0,[]
378,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行地理上的分散对系统性风险的影响.pdf""]",0,[]
379,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国上市商业银行从事影子银行业务的系统性风险研究.pdf""]",0,[]
380,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\不确定性下的房地产价格波动与货币政策反应_一个文献综述.pdf""]",0,[]
381,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国城市房地产价格走势与波动的驱动因素探析——来自全国31个省份与70个大中城市的经验证据.pdf""]",0,[]
382,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国商业银行系统性风险传染仿真研究.pdf""]",0,[]
383,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于非对称信息博弈下的系统性金融风险防范措施研究.pdf""]",0,[]
384,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\开放与宏观审慎监管框架条件下商业银行外汇业务监管体系研究.pdf""]",0,[]
385,0,[],0,[]
386,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\地方法人银行违约风险及其对系统性风险的影响.pdf""]",0,[]
387,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于CoVaR模型的我国大型国有商业银行系统性金融风险评估及防范对策.pdf""]",0,[]
388,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于CoVaR方法的我国银行业系统性风险测度.pdf""]",0,[]
389,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\美国影子银行体系分析.pdf""]",0,[]
390,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\货币政策应该对房价波动做出反应吗——基于中国房地产市场衰退情境的模拟分析.pdf""]",0,[]
391,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\资产价格波动对银行脆弱性的影响研究.pdf""]",0,[]
392,0,[],0,[]
393,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\信贷资产证券化对商业银行流动性风险影响研究.pdf""]",0,[]
394,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\对我国贷款不良水平的测算.pdf""]",0,[]
395,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\如何打破房地产顺周期波动怪圈.pdf""]",0,[]
396,0,[],0,[]
397,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国商业银行系统性风险溢出效应及监管效果研究.pdf""]",0,[]
398,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国内地与香港银行业系统性风险测度.pdf""]",0,[]
399,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行业风险对金融安全及经济稳定影响研究.pdf""]",0,[]
400,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国房地产业周期研究.pdf""]",0,[]
401,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产与商业银行博弈分析的研究综述.pdf""]",0,[]
402,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于R-vine Copula的银行系统性风险研究.pdf""]",0,[]
403,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产价格波动的政策影响因素分析.pdf""]",0,[]
404,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国影子银行对银行业系统性风险影响研究.pdf""]",0,[]
405,0,[],0,[]
406,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\论银行转型在构建新发展格局中的基础作用.pdf""]",0,[]
407,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\热钱、房地产价格波动与金融体系稳定——基于SVAR模型的实证分析.pdf""]",0,[]
408,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房价波动对我国金融市场风险的影响研究.pdf""]",0,[]
409,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\主动适应形势变化  大力提高履职能力  推动天津分行辖区人民银行工作再上新台阶.pdf""]",0,[]
410,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\金融衍生工具与银行系统性风险.pdf""]",0,[]
411,0,[],0,[]
412,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\后危机时代的金融监管体制立法研究——基于宏观审慎监管的革新.pdf""]",0,[]
413,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\减少政府援助_以SIFIs监管为分析框架.pdf""]",0,[]
414,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\从银行业视角看宏观审慎政策的微观影响.pdf""]",0,[]
415,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\湖北地区银行业系统性风险的识别与测量——基于夏普市场模型.pdf""]",0,[]
416,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国影子银行系统性风险溢出效应研究.pdf""]",0,[]
417,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\城市土地公开出让市场波动及其影响因素研究.pdf""]",0,[]
418,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产价格波动的影响因素研究——基于中国30个省市的面板数据模型.pdf""]",0,[]
419,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基层央行处置挤兑事件的职能作用及调控选择——对两起存款挤兑事件成功化解的实证研究.pdf""]",0,[]
420,0,[],0,[]
421,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\论金融危机管理中最后贷款人制度的“三性”.pdf""]",0,[]
422,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\大额支付系统中系统性风险传染规律研究.pdf""]",0,[]
423,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国资产价格财富效应的比较研究.pdf""]",0,[]
424,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\系统性金融风险度量研究.pdf""]",0,[]
425,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\利率对房地产价格的影响分析.pdf""]",0,[]
426,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\福州市商品房房价与地价因果关系及影响因素研究.pdf""]",0,[]
427,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\金融审计制度的演变与发展.pdf""]",0,[]
428,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产业的需求波动分析及景气指数的构建.pdf""]",0,[]
429,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\宏观流动性、资产价格波动与货币政策新框架选择——基于中国房地产市场的实证分析.pdf""]",0,[]
430,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于因子分析模型的我国银行系统性风险贡献度量研究.pdf""]",0,[]
431,0,[],0,[]
432,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行信贷对房地产泡沫生成的影响分析.pdf""]",0,[]
433,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产价格和商业银行房地产信贷风险的关系研究.pdf""]",0,[]
434,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\浅析房地产价格波动的影响因素.pdf""]",0,[]
435,0,[],0,[]
436,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\系统性关联、个体尾部风险与影子银行.pdf""]",0,[]
437,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产投资泡沫与宏观经济变量的关系.pdf""]",0,[]
438,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\影响房地产经济波动的因素有哪些？.pdf""]",0,[]
439,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\财政政策与房地产市场波动：基于符号约束VAR模型的实证研究.pdf""]",0,[]
440,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行业年报观察_房地产风险仍待化解.pdf""]",0,[]
441,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国银行体系面临的金融压力及其对房地产市场的动态影响.pdf""]",0,[]
442,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行体系的顺周期性和系统性风险.pdf""]",0,[]
443,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行股系统性风险预测研究.pdf""]",0,[]
444,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\关于房地产市场周期波动及企业经营策略的研究.pdf""]",0,[]
445,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产市场波动与房地产税稳控调节研究.pdf""]",0,[]
446,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\多元化经营、业务相似性与银行系统性风险.pdf""]",0,[]
447,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\流动性监管对银行风险承担的影响.pdf""]",0,[]
448,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\新巴塞尔协议下我国银行业监管的法律问题研究.pdf""]",0,[]
449,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于国际比较视角下的我国金融监管体系研究.pdf""]",0,[]
450,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\建材存储商品价格波动对房地产企业的影响分析.pdf""]",0,[]
451,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国上市银行的系统性风险及溢出效应.pdf""]",0,[]
452,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行影子的发展及其运作模式探析.pdf""]",0,[]
453,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\投资性房地产双重计量模式对企业利润波动的影响研究.pdf""]",0,[]
454,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国房地产周期与宏观经济周期的实证研究.pdf""]",0,[]
455,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于网络的系统性风险测度方法及其在中国银行业的应用.pdf""]",0,[]
456,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国银行系统性风险传染的风险估测.pdf""]",0,[]
457,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产价格波动对我国银行系统性风险的影响.pdf""]",0,[]
458,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\地中海饮食高依从性降低系统性红斑狼疮风险：英国生物银行队列研究及肝肾标志物的中介效应.pdf""]",0,[]
459,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于分位数网络的中国金融机构关联性研究.pdf""]",0,[]
460,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产金融风险的对策研究.pdf""]",0,[]
461,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\信息赋能、信息防险与信息调控——信息视野下的金融法变革路径.pdf""]",0,[]
462,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于矩阵法的我国银行系统性风险传染效应检验.pdf""]",0,[]
463,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国系统重要性金融机构的识别与影响因素分析.pdf""]",0,[]
464,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国银行业系统性风险与监管研究.pdf""]",0,[]
465,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产借贷与中国宏观经济波动——基于信贷扩张视角的DSGE模拟研究.pdf""]",0,[]
466,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\跨银行与企业部门的系统性风险研究.pdf""]",0,[]
467,0,[],0,[]
468,0,[],0,[]
469,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\“双支柱”调控能否有效降低系统性金融风险.pdf""]",0,[]
470,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\商业银行数量规模风险研究.pdf""]",0,[]
471,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\上海证券交易所房地产板块和银行板块联动性实证分析.pdf""]",0,[]
472,0,[],0,[]
473,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产企业杠杆率、房价与系统性金融风险.pdf""]",0,[]
474,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房价波动对中国商业银行系统性风险的影响研究.pdf""]",0,[]
475,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\国家宏观调控对房地产市场的影响.pdf""]",0,[]
476,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产价格波动与投机行为——对中国14城市的实证研究.pdf""]",0,[]
477,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\恒大事件对我国银行系统性风险的影响.pdf""]",0,[]
478,0,[],0,[]
479,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国房地产价格周期波动及其影响因素的实证研究.pdf""]",0,[]
480,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\试析影响房地产经济波动的几点因素及其对策.pdf""]",0,[]
481,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产价格随机波动与房地产收益风险值(VaR)的研究.pdf""]",0,[]
482,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行监控房地产金融风险的关键.pdf""]",0,[]
483,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\近期欧美银行业风险事件的成因、影响及启示.pdf""]",0,[]
484,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产价格波动_特征、效应与调控.pdf""]",0,[]
485,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\强监管、去杠杆背景下银行经营策略调整分析.pdf""]",0,[]
486,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\对银行开发经营房地产业务的探讨.pdf""]",0,[]
487,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\利率波动对房地产企业负债率的影响.pdf""]",0,[]
488,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行利率变动对房地产市场的影响.pdf""]",0,[]
489,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\关于商业银行系统性风险评估体系设计及重构研究.pdf""]",0,[]
490,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\利率市场化背景下市场竞争对商业银行系统性风险的影响研究.pdf""]",0,[]
491,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国影子银行的成因、结构及系统性风险.pdf""]",0,[]
492,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中美房地产周期波动特征的比较研究.pdf""]",0,[]
493,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国商业银行竞争状况对系统性风险的影响研究.pdf""]",0,[]
494,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\人民币汇率波动对中国房地产价格的影响机制分析.pdf""]",0,[]
495,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产企业有效应对市场波动的策略分析——以B集团为例.pdf""]",0,[]
496,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于多层网络理论的银企系统性风险及系统重要性研究.pdf""]",0,[]
497,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国金融机构系统性风险测度及演变特征分析.pdf""]",0,[]
498,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\经济政策不确定性、房地产市场与宏观经济波动——基于GVAR模型的区域差异研究.pdf""]",0,[]
499,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产业转型期的银行风险及其控制.pdf""]",0,[]
500,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\ESG投资对银行系统性风险的影响.pdf""]",0,[]
501,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\考虑生产消费循环的金融风险传播模型研究.pdf""]",0,[]
502,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行同业业务对系统性风险的影响研究.pdf""]",0,[]
503,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于复杂网络的银行间市场网络流动性传导研究.pdf""]",0,[]
504,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产价格、居民消费与经济波动关系研究——基于35个大中城市数据的BEKK模型分析.pdf""]",0,[]
